Timestamp_Seconds,Delta,Instant_Velocity,Smoothed_Velocity,Gesture_Type,App_Offset,App_Target,App_Velocity
9.4461,44,7114.20,7533.37,Touchpad UP,0.00,0.00,0.00
9.4534,59,8109.58,7706.23,Touchpad UP,0.00,0.00,0.00
9.4750,283,13091.44,9321.80,Touchpad UP,0.00,0.00,0.00
9.4824,114,15444.64,11158.65,Touchpad UP,0.00,0.00,0.00
9.4877,128,24118.19,15046.51,Touchpad UP,0.00,0.00,0.00
9.4952,137,18208.94,15995.24,Touchpad UP,0.00,0.00,0.00
9.5027,135,18113.60,16630.75,Touchpad UP,0.00,0.00,0.00
9.5088,132,21685.33,18147.12,Touchpad UP,0.00,0.00,0.00
9.5161,121,16366.56,17612.95,Touchpad UP,0.00,0.00,0.00
9.5249,128,14609.53,16711.93,Touchpad UP,0.00,0.00,0.00
9.5299,91,18094.32,17126.65,Touchpad UP,0.00,0.00,0.00
9.5360,60,9865.47,14948.29,Touchpad UP,0.00,0.00,0.00
9.5633,31,1134.50,10804.15,Touchpad UP,0.00,0.00,0.00
9.5644,19,18821.86,13209.47,Touchpad UP,0.00,0.00,0.00
9.6164,329,6321.29,7915.78,Touchpad UP,0.00,0.00,0.00
9.6461,244,8221.09,8007.37,Touchpad UP,0.00,0.00,0.00
9.7530,446,4172.71,1614.44,Touchpad UP,0.00,0.00,0.00
9.7851,78,2428.11,1858.54,Touchpad UP,0.00,0.00,0.00
9.8263,60,1456.97,1738.07,Touchpad UP,0.00,0.00,0.00
9.8684,36,854.09,1026.81,Touchpad UP,0.00,0.00,0.00
9.8837,83,5428.04,2347.18,Touchpad UP,0.00,0.00,0.00
9.8887,91,18085.75,7068.75,Touchpad UP,0.00,0.00,0.00
9.9204,507,16002.53,9748.88,Touchpad UP,0.00,0.00,0.00
9.9239,150,42613.49,19608.27,Touchpad UP,0.00,0.00,0.00
9.9331,160,17493.12,18973.72,Touchpad UP,0.00,0.00,0.00
9.9393,165,26697.79,21290.94,Touchpad UP,0.00,0.00,0.00
9.9503,76,6894.80,16972.10,Touchpad UP,0.00,0.00,0.00
9.9533,-280,92509.27,39633.25,Touchpad DOWN,0.00,0.00,0.00
9.9570,118,32086.09,37369.10,Touchpad UP,0.00,0.00,0.00
10.0430,1331,15474.35,9086.49,Touchpad UP,0.00,0.00,0.00
10.0786,532,14940.04,10842.55,Touchpad UP,0.00,0.00,0.00
10.1073,413,14376.93,11902.87,Touchpad UP,0.00,0.00,0.00
10.1777,898,12757.84,8013.16,Touchpad UP,0.00,0.00,0.00
10.2587,177,2185.00,2027.82,Touchpad UP,0.00,0.00,0.00
10.2634,108,23102.04,8350.09,Touchpad UP,0.00,0.00,0.00
10.2715,120,14854.10,10301.29,Mouse UP,0.00,0.00,0.00
10.2862,281,19166.71,12960.92,Touchpad UP,0.00,0.00,0.00
10.3168,623,20352.14,15178.28,Touchpad UP,0.00,0.00,0.00
10.3201,66,20000.29,16624.89,Touchpad UP,0.00,0.00,0.00
10.3267,-319,47863.74,25996.54,Touchpad DOWN,0.00,0.00,0.00
10.4416,1607,13988.21,4948.47,Touchpad UP,0.00,0.00,0.00
10.4902,757,15573.09,8135.86,Touchpad UP,0.00,0.00,0.00
10.5087,260,14040.78,9907.33,Touchpad UP,0.00,0.00,0.00
10.6205,1401,12537.97,4158.16,Touchpad UP,0.00,0.00,0.00
10.6517,338,10833.27,6160.69,Touchpad UP,0.00,0.00,0.00
10.6943,400,9379.72,7126.40,Touchpad UP,0.00,0.00,0.00
10.7891,542,5717.24,2215.57,Touchpad UP,0.00,0.00,0.00
10.8261,138,3729.01,2669.60,Touchpad UP,0.00,0.00,0.00
10.9169,135,1487.88,852.73,Touchpad UP,0.00,0.00,0.00
10.9344,258,14714.05,5011.13,Touchpad UP,0.00,0.00,0.00
10.9389,150,33052.04,13423.40,Touchpad UP,0.00,0.00,0.00
10.9543,297,19387.85,15212.74,Touchpad UP,0.00,0.00,0.00
10.9595,162,31118.72,19984.53,Touchpad UP,0.00,0.00,0.00
10.9746,344,22680.47,20793.31,Touchpad UP,0.00,0.00,0.00
10.9787,125,30760.85,23783.57,Touchpad UP,0.00,0.00,0.00
11.0772,1549,15723.83,7094.95,Touchpad UP,0.00,0.00,0.00
11.1193,741,17591.31,10243.86,Touchpad UP,0.00,0.00,0.00
11.1663,769,16366.04,12080.51,Touchpad UP,0.00,0.00,0.00
11.1813,232,15507.97,13108.75,Touchpad UP,0.00,0.00,0.00
11.1963,226,15093.91,13704.30,Touchpad UP,0.00,0.00,0.00
11.2102,190,13587.22,13669.18,Touchpad UP,0.00,0.00,0.00
11.2388,394,13810.54,13711.59,Touchpad UP,0.00,0.00,0.00
11.2532,201,13935.03,13778.62,Touchpad UP,0.00,0.00,0.00
11.2710,234,13118.76,13580.66,Touchpad UP,0.00,0.00,0.00
11.2952,297,12297.34,13195.67,Touchpad UP,0.00,0.00,0.00
11.3016,82,12676.75,13039.99,Touchpad UP,0.00,0.00,0.00
11.3226,243,11578.71,12601.61,Touchpad UP,0.00,0.00,0.00
11.3481,270,10586.63,11997.11,Touchpad UP,0.00,0.00,0.00
11.3637,165,10597.19,11577.14,Touchpad UP,0.00,0.00,0.00
11.3783,148,10131.17,11143.35,Touchpad UP,0.00,0.00,0.00
11.4047,249,9454.07,10636.56,Touchpad UP,0.00,0.00,0.00
11.4245,156,7869.24,9806.37,Touchpad UP,0.00,0.00,0.00
11.4294,39,7854.50,9220.81,Touchpad UP,0.00,0.00,0.00
11.4631,219,6504.92,8406.04,Touchpad UP,0.00,0.00,0.00
11.4872,127,5272.88,7466.09,Touchpad UP,0.00,0.00,0.00
11.4887,10,6483.70,7171.37,Touchpad UP,0.00,0.00,0.00
11.5237,141,4033.01,4461.14,Touchpad UP,0.00,0.00,0.00
11.5475,75,3148.06,4067.22,Touchpad UP,0.00,0.00,0.00
11.5516,13,3159.83,3795.00,Touchpad UP,0.00,0.00,0.00
11.5741,50,2229.85,3325.45,Touchpad UP,0.00,0.00,0.00
11.5960,37,1686.69,2833.83,Touchpad UP,0.00,0.00,0.00
11.5975,3,1981.56,2578.15,Touchpad UP,0.00,0.00,0.00
11.6306,35,1057.60,2121.98,Touchpad UP,0.00,0.00,0.00
11.6475,12,708.12,1697.82,Touchpad UP,0.00,0.00,0.00
11.6642,7,419.18,1314.23,Touchpad UP,0.00,0.00,0.00
11.6935,6,204.96,981.45,Touchpad UP,0.00,0.00,0.00
11.7090,2,128.94,725.70,Touchpad UP,0.00,0.00,0.00
11.7777,-38,553.20,436.74,Touchpad DOWN,0.00,0.00,0.00
11.7850,-35,4814.71,1750.14,Touchpad DOWN,0.00,0.00,0.00
11.7919,-79,11375.65,4637.79,Touchpad DOWN,0.00,0.00,0.00
11.7987,-86,12733.79,7066.59,Touchpad DOWN,0.00,0.00,0.00
11.8045,-89,15317.73,9541.93,Touchpad DOWN,0.00,0.00,0.00
11.8200,-194,12505.11,10430.89,Touchpad DOWN,0.00,0.00,0.00
11.8262,-115,18608.27,12884.10,Touchpad DOWN,0.00,0.00,0.00
11.8380,-122,10317.47,12114.11,Touchpad DOWN,0.00,0.00,0.00
11.8395,-132,86778.70,34513.49,Touchpad DOWN,0.00,0.00,0.00
11.8477,-138,16837.24,29210.62,Touchpad DOWN,0.00,0.00,0.00
11.8563,-75,8728.44,23065.96,Touchpad DOWN,0.00,0.00,0.00
11.8619,293,52789.14,31982.91,Touchpad UP,0.00,0.00,0.00
11.8672,-151,28492.89,30935.91,Touchpad DOWN,0.00,0.00,0.00
11.8805,-137,10279.42,24738.96,Touchpad DOWN,0.00,0.00,0.00
11.8815,-126,125949.07,55101.99,Touchpad DOWN,0.00,0.00,0.00
11.8936,-109,9012.19,41275.05,Touchpad DOWN,0.00,0.00,0.00
11.9798,-1348,15641.25,10604.59,Touchpad DOWN,0.00,0.00,0.00
12.0187,-557,14308.37,11715.72,Touchpad DOWN,0.00,0.00,0.00
12.0549,-473,13060.35,12119.11,Touchpad DOWN,0.00,0.00,0.00
12.1204,-772,11790.03,8306.91,Touchpad DOWN,0.00,0.00,0.00
12.2261,-890,8417.47,2944.49,Touchpad DOWN,0.00,0.00,0.00
12.2572,-195,6281.94,3945.73,Touchpad DOWN,0.00,0.00,0.00
12.3612,-97,932.89,601.10,Touchpad DOWN,0.00,0.00,0.00
12.3669,-77,13369.82,4431.72,Touchpad DOWN,0.00,0.00,0.00
12.3737,-92,13487.45,7148.44,Touchpad DOWN,0.00,0.00,0.00
12.3860,-97,7919.48,7379.75,Touchpad DOWN,0.00,0.00,0.00
12.3891,-107,34722.67,15582.63,Touchpad DOWN,0.00,0.00,0.00
12.3953,-125,20024.75,16915.26,Touchpad DOWN,0.00,0.00,0.00
12.4018,-145,22495.80,18589.43,Touchpad DOWN,0.00,0.00,0.00
12.4095,-146,18836.31,18663.49,Touchpad DOWN,0.00,0.00,0.00
12.4168,-151,20705.50,19276.09,Touchpad DOWN,0.00,0.00,0.00
12.4241,-163,22457.43,20230.49,Touchpad DOWN,0.00,0.00,0.00
12.4338,-100,10316.31,17256.24,Touchpad DOWN,0.00,0.00,0.00
12.4372,225,64373.70,31391.48,Touchpad UP,0.00,0.00,0.00
12.4455,-215,25976.53,29766.99,Touchpad DOWN,0.00,0.00,0.00
12.5490,-1857,17942.38,8802.87,Touchpad DOWN,0.00,0.00,0.00
12.5770,-461,16492.73,11109.83,Touchpad DOWN,0.00,0.00,0.00
12.6185,-678,16334.97,10087.09,Touchpad DOWN,0.00,0.00,0.00
12.7240,-1467,13898.49,4788.84,Touchpad DOWN,0.00,0.00,0.00
12.7650,-485,11850.32,5787.93,Touchpad DOWN,0.00,0.00,0.00
12.8143,-526,10660.41,5736.11,Touchpad DOWN,0.00,0.00,0.00
12.9143,-694,6941.48,2644.75,Touchpad DOWN,0.00,0.00,0.00
12.9524,-173,4533.90,3211.50,Touchpad DOWN,0.00,0.00,0.00
13.0351,-200,2420.37,1227.00,Touchpad DOWN,0.00,0.00,0.00
13.0698,-126,3625.30,1656.87,Touchpad DOWN,0.00,0.00,0.00
13.0758,-97,16117.24,5994.98,Touchpad DOWN,0.00,0.00,0.00
13.0829,-93,13243.82,8169.63,Touchpad DOWN,0.00,0.00,0.00
13.0905,-97,12724.32,9536.04,Touchpad DOWN,0.00,0.00,0.00
13.0971,-102,15484.42,11320.55,Touchpad DOWN,0.00,0.00,0.00
13.1042,-117,16340.36,12826.49,Touchpad DOWN,0.00,0.00,0.00
13.1121,-126,16101.47,13808.99,Touchpad DOWN,0.00,0.00,0.00
13.1229,-141,12961.55,13554.76,Touchpad DOWN,0.00,0.00,0.00
13.1255,-147,57611.91,26771.90,Touchpad DOWN,0.00,0.00,0.00
13.1362,-149,13895.84,22909.08,Touchpad DOWN,0.00,0.00,0.00
13.1419,-154,27290.98,24223.65,Touchpad DOWN,0.00,0.00,0.00
13.1460,-166,39918.27,28932.04,Touchpad DOWN,0.00,0.00,0.00
13.1532,-113,15659.18,24950.18,Touchpad DOWN,0.00,0.00,0.00
13.1591,-99,16741.37,22487.54,Touchpad DOWN,0.00,0.00,0.00
13.1706,-98,8540.77,18303.51,Touchpad DOWN,0.00,0.00,0.00
13.1730,68,28210.95,21275.74,Touchpad UP,0.00,0.00,0.00
13.1874,-181,12580.90,18667.29,Touchpad DOWN,0.00,0.00,0.00
13.2708,-1179,14144.90,7400.85,Touchpad DOWN,0.00,0.00,0.00
13.3170,-613,13273.18,7348.87,Touchpad DOWN,0.00,0.00,0.00
13.3473,-368,12115.80,8778.95,Touchpad DOWN,0.00,0.00,0.00
13.4616,-1167,10210.57,3486.59,Touchpad DOWN,0.00,0.00,0.00
13.4939,-229,7104.31,4571.90,Touchpad DOWN,0.00,0.00,0.00
13.5419,-253,5270.77,3566.35,Touchpad DOWN,0.00,0.00,0.00
13.6461,-236,2264.71,963.08,Touchpad DOWN,0.00,0.00,0.00
13.7780,-98,742.66,256.04,Touchpad DOWN,0.00,0.00,0.00
13.7843,-57,9142.81,2922.07,Touchpad DOWN,0.00,0.00,0.00
13.7936,-78,8335.39,4546.07,Touchpad DOWN,0.00,0.00,0.00
13.7989,-87,16566.99,8152.34,Touchpad DOWN,0.00,0.00,0.00
13.8071,-94,11390.32,9123.74,Touchpad DOWN,0.00,0.00,0.00
13.8133,-106,17120.27,11522.70,Touchpad DOWN,0.00,0.00,0.00
13.8198,-125,19240.63,13838.08,Touchpad DOWN,0.00,0.00,0.00
13.8266,-142,20779.82,15920.60,Touchpad DOWN,0.00,0.00,0.00
13.8405,-297,21483.29,17589.41,Touchpad DOWN,0.00,0.00,0.00
13.8478,-163,22337.10,19013.71,Touchpad DOWN,0.00,0.00,0.00
13.8541,-178,28238.06,21781.02,Touchpad DOWN,0.00,0.00,0.00
13.8666,-191,15294.24,19834.98,Touchpad DOWN,0.00,0.00,0.00
13.8666,-143,143000.00,56784.49,Touchpad DOWN,0.00,0.00,0.00
13.8872,-107,5175.05,41301.66,Touchpad DOWN,0.00,0.00,0.00
13.8872,93,93000.00,56811.16,Touchpad UP,0.00,0.00,0.00
13.8882,-143,140629.65,81956.71,Touchpad DOWN,0.00,0.00,0.00
13.9002,-93,7774.82,59702.14,Touchpad DOWN,0.00,0.00,0.00
13.9340,-603,17832.62,47141.28,Touchpad DOWN,0.00,0.00,0.00
13.9692,-649,18421.84,38525.45,Touchpad DOWN,0.00,0.00,0.00
14.0738,-1735,16592.07,8811.03,Touchpad DOWN,0.00,0.00,0.00
14.1160,-605,14356.90,10474.79,Touchpad DOWN,0.00,0.00,0.00
14.1735,-753,13096.49,8315.87,Touchpad DOWN,0.00,0.00,0.00
14.2847,-1182,10628.10,3570.71,Touchpad DOWN,0.00,0.00,0.00
14.3152,-67,2193.06,3157.42,Touchpad DOWN,0.00,0.00,0.00
14.3258,-52,4894.39,3678.51,Touchpad DOWN,0.00,0.00,0.00
14.3268,-85,84864.52,28034.31,Touchpad DOWN,0.00,0.00,0.00
14.3339,-87,12306.23,23315.89,Touchpad DOWN,0.00,0.00,0.00
14.3457,-88,7452.48,18556.86,Touchpad DOWN,0.00,0.00,0.00
14.3457,-92,92000.00,40589.81,Touchpad DOWN,0.00,0.00,0.00
14.3550,-97,10424.77,31540.29,Touchpad DOWN,0.00,0.00,0.00
14.3655,-109,10395.87,25196.97,Touchpad DOWN,0.00,0.00,0.00
14.3683,-122,44139.14,30879.62,Touchpad DOWN,0.00,0.00,0.00
14.3756,-132,17983.18,27010.69,Touchpad DOWN,0.00,0.00,0.00
14.3820,-142,22205.32,25569.08,Touchpad DOWN,0.00,0.00,0.00
14.3892,-138,19098.36,23627.86,Touchpad DOWN,0.00,0.00,0.00
14.4043,-303,20110.68,22572.71,Touchpad DOWN,0.00,0.00,0.00
14.4109,-86,12985.93,19696.67,Touchpad DOWN,0.00,0.00,0.00
14.4170,228,37335.10,24988.20,Touchpad UP,0.00,0.00,0.00
14.4295,-130,10435.59,20622.42,Touchpad DOWN,0.00,0.00,0.00
14.5141,-1402,16573.65,8173.59,Touchpad DOWN,0.00,0.00,0.00
14.5488,-517,14884.44,10186.84,Touchpad DOWN,0.00,0.00,0.00
14.5914,-593,13917.49,8742.90,Touchpad DOWN,0.00,0.00,0.00
14.7084,-1389,11871.45,3970.68,Touchpad DOWN,0.00,0.00,0.00
14.7434,-335,9578.52,5653.03,Touchpad DOWN,0.00,0.00,0.00
14.7920,-375,7713.10,4771.45,Touchpad DOWN,0.00,0.00,0.00
14.9101,-416,3521.69,1276.04,Touchpad DOWN,0.00,0.00,0.00
14.9451,-62,1772.72,1425.04,Touchpad DOWN,0.00,0.00,0.00
14.9917,-44,944.40,927.55,Touchpad DOWN,0.00,0.00,0.00
15.5229,221,416.08,124.82,Touchpad UP,0.00,0.00,0.00
15.5359,181,13827.46,4235.61,Touchpad UP,0.00,0.00,0.00
15.5417,108,18643.65,8558.03,Touchpad UP,0.00,0.00,0.00
15.5653,404,17160.00,11138.62,Touchpad UP,0.00,0.00,0.00
15.5798,294,20298.69,13886.64,Touchpad UP,0.00,0.00,0.00
15.5843,163,35717.65,20435.94,Touchpad UP,0.00,0.00,0.00
15.6072,128,5592.93,15983.04,Touchpad UP,0.00,0.00,0.00
15.6072,-387,387000.00,127288.13,Touchpad DOWN,0.00,0.00,0.00
15.6500,785,18369.80,94612.63,Touchpad UP,0.00,0.00,0.00
15.6825,582,17873.59,71590.92,Touchpad UP,0.00,0.00,0.00
15.8227,2117,15105.42,5054.58,Touchpad UP,0.00,0.00,0.00
15.8770,664,12222.50,5589.62,Touchpad UP,0.00,0.00,0.00
15.9048,312,11237.83,7284.08,Touchpad UP,0.00,0.00,0.00
16.0151,882,7993.66,2658.74,Touchpad UP,0.00,0.00,0.00
16.0592,235,5322.20,3457.78,Touchpad UP,0.00,0.00,0.00
16.1210,38,615.12,1606.19,Touchpad UP,0.00,0.00,0.00
16.1241,10,3259.99,2102.33,Touchpad UP,0.00,0.00,0.00
16.1390,29,1941.28,2054.01,Touchpad UP,0.00,0.00,0.00
16.1455,17,2640.47,2229.95,Touchpad UP,0.00,0.00,0.00
16.1644,30,1581.96,2035.55,Touchpad UP,0.00,0.00,0.00
16.1662,14,7918.05,3800.30,Touchpad UP,0.00,0.00,0.00
16.1894,45,1939.69,3242.12,Touchpad UP,0.00,0.00,0.00
16.1944,19,3765.62,3399.17,Touchpad UP,0.00,0.00,0.00
16.2016,25,3485.15,3424.96,Touchpad UP,0.00,0.00,0.00
16.2080,36,5614.86,4081.93,Touchpad UP,0.00,0.00,0.00
16.2252,111,6462.00,4795.95,Touchpad UP,0.00,0.00,0.00
16.2296,75,17104.71,8488.58,Touchpad UP,0.00,0.00,0.00
16.2451,202,13038.22,9853.47,Touchpad UP,0.00,0.00,0.00
16.2504,120,22501.63,13647.92,Mouse UP,0.00,0.00,0.00
16.2687,269,14728.77,13972.17,Touchpad UP,0.00,0.00,0.00
16.2713,137,52276.17,25463.37,Touchpad UP,0.00,0.00,0.00
16.2795,142,17290.58,23011.53,Touchpad UP,0.00,0.00,0.00
16.2923,-431,33638.72,26199.69,Touchpad DOWN,0.00,0.00,0.00
16.2938,132,87298.66,44529.38,Touchpad UP,0.00,0.00,0.00
16.2984,104,22706.14,37982.41,Touchpad UP,0.00,0.00,0.00
16.3348,169,4650.55,27982.85,Touchpad UP,0.00,0.00,0.00
16.4336,1464,14807.07,7752.91,Touchpad UP,0.00,0.00,0.00
16.4589,328,12971.38,9318.45,Touchpad UP,0.00,0.00,0.00
16.4976,488,12606.29,10304.80,Touchpad UP,0.00,0.00,0.00
16.5390,442,10677.32,7500.60,Touchpad UP,0.00,0.00,0.00
16.5695,309,10132.04,8290.03,Touchpad UP,0.00,0.00,0.00
16.6880,708,5975.79,2045.61,Touchpad UP,0.00,0.00,0.00
16.8376,211,1410.50,436.21,Touchpad UP,0.00,0.00,0.00
16.8712,8,237.71,376.66,Touchpad UP,0.00,0.00,0.00
16.9063,54,1539.34,725.47,Touchpad UP,0.00,0.00,0.00
16.9096,28,8545.48,3071.47,Touchpad UP,0.00,0.00,0.00
16.9163,34,5061.63,3668.52,Touchpad UP,0.00,0.00,0.00
16.9274,35,3162.72,3516.78,Touchpad UP,0.00,0.00,0.00
16.9299,38,15214.16,7025.99,Touchpad UP,0.00,0.00,0.00
16.9469,75,4407.20,6240.35,Touchpad UP,0.00,0.00,0.00
16.9522,46,8606.77,6950.28,Touchpad UP,0.00,0.00,0.00
16.9573,60,11866.19,8425.05,Touchpad UP,0.00,0.00,0.00
16.9671,70,7109.16,8030.29,Touchpad UP,0.00,0.00,0.00
16.9727,84,15047.47,10135.44,Touchpad UP,0.00,0.00,0.00
16.9797,93,13311.16,11088.16,Touchpad UP,0.00,0.00,0.00
16.9933,217,16010.20,12564.77,Touchpad UP,0.00,0.00,0.00
17.0164,402,17415.44,14019.97,Touchpad UP,0.00,0.00,0.00
17.0215,138,26575.48,17786.62,Touchpad UP,0.00,0.00,0.00
17.0388,214,12434.28,16180.92,Touchpad UP,0.00,0.00,0.00
17.0414,49,18415.85,16851.40,Touchpad UP,0.00,0.00,0.00
17.0506,40,4365.66,13105.68,Touchpad UP,0.00,0.00,0.00
17.0720,-277,12948.99,13058.67,Touchpad DOWN,0.00,0.00,0.00
17.1025,284,9293.55,11929.13,Touchpad UP,0.00,0.00,0.00
17.1147,125,10288.43,11436.92,Touchpad UP,0.00,0.00,0.00
17.1507,350,9719.58,10921.72,Touchpad UP,0.00,0.00,0.00
17.2016,404,7930.93,6875.08,Touchpad UP,0.00,0.00,0.00
17.3226,428,3537.91,1302.85,Touchpad UP,0.00,0.00,0.00
17.3405,37,2069.08,1532.72,Touchpad UP,0.00,0.00,0.00
17.3790,54,1401.49,1493.35,Touchpad UP,0.00,0.00,0.00
17.4402,23,376.00,721.40,Touchpad UP,0.00,0.00,0.00
17.6216,263,1449.76,435.03,Touchpad UP,0.00,0.00,0.00
17.6255,105,26772.15,8336.17,Touchpad UP,0.00,0.00,0.00
17.6333,109,14090.03,10062.32,Touchpad UP,0.00,0.00,0.00
17.6475,240,16900.02,12113.63,Mouse UP,0.00,0.00,0.00
17.6532,129,22500.32,15229.64,Touchpad UP,0.00,0.00,0.00
17.6599,141,20970.03,16951.76,Touchpad UP,0.00,0.00,0.00
17.6783,281,15255.77,16442.96,Touchpad UP,0.00,0.00,0.00
17.6813,143,47451.38,25745.49,Touchpad UP,0.00,0.00,0.00
17.6877,-464,73562.03,40090.45,Touchpad DOWN,0.00,0.00,0.00
17.6934,127,21997.80,34662.65,Touchpad UP,0.00,0.00,0.00
17.7088,107,6956.70,26350.87,Touchpad UP,0.00,0.00,0.00
17.7453,622,17059.38,23563.42,Touchpad UP,0.00,0.00,0.00
17.8316,1389,16082.55,8463.52,Touchpad UP,0.00,0.00,0.00
17.8641,482,14846.88,10378.52,Touchpad UP,0.00,0.00,0.00
17.8854,269,12614.80,11049.41,Touchpad UP,0.00,0.00,0.00
17.9450,723,12132.55,7578.96,Touchpad UP,0.00,0.00,0.00
18.0558,1053,9502.36,3108.04,Touchpad UP,0.00,0.00,0.00
18.0999,273,6191.01,4032.93,Touchpad UP,0.00,0.00,0.00
18.1342,165,4816.88,4268.12,Touchpad UP,0.00,0.00,0.00
18.2490,216,1881.23,774.04,Touchpad UP,0.00,0.00,0.00
18.3442,24,252.10,120.05,Touchpad UP,0.00,0.00,0.00
18.3477,18,5128.21,1622.49,Touchpad UP,0.00,0.00,0.00
18.3574,44,4528.26,2494.23,Touchpad UP,0.00,0.00,0.00
18.3613,100,25494.19,9394.21,Touchpad UP,0.00,0.00,0.00
18.3695,112,13700.48,10686.09,Touchpad UP,0.00,0.00,0.00
18.3761,126,19062.96,13199.15,Touchpad UP,0.00,0.00,0.00
18.3825,146,22767.16,16069.56,Touchpad UP,0.00,0.00,0.00
18.3916,139,15345.55,15852.35,Touchpad UP,0.00,0.00,0.00
18.3963,156,33379.83,21110.60,Touchpad UP,0.00,0.00,0.00
18.4189,518,22855.80,21634.16,Touchpad UP,0.00,0.00,0.00
18.4240,78,15281.94,19728.49,Touchpad UP,0.00,0.00,0.00
18.4417,60,3391.35,14827.35,Touchpad UP,0.00,0.00,0.00
18.5171,1457,19338.99,10370.30,Touchpad UP,0.00,0.00,0.00
18.5608,762,17417.79,12484.54,Touchpad UP,0.00,0.00,0.00
18.6338,1188,16283.66,6838.59,Touchpad UP,0.00,0.00,0.00
18.6681,507,14781.20,9221.38,Touchpad UP,0.00,0.00,0.00
18.7043,472,13037.28,10366.15,Touchpad UP,0.00,0.00,0.00
18.7358,400,12688.58,11062.88,Touchpad UP,0.00,0.00,0.00
18.7843,557,11478.20,7869.91,Touchpad UP,0.00,0.00,0.00
18.8966,891,7936.91,2675.98,Touchpad UP,0.00,0.00,0.00
18.9423,238,5211.97,2607.38,Touchpad UP,0.00,0.00,0.00
19.0314,207,2323.53,1014.51,Touchpad UP,0.00,0.00,0.00
19.0739,44,1033.73,1020.28,Touchpad UP,0.00,0.00,0.00
19.1622,132,1494.61,610.38,Touchpad UP,0.00,0.00,0.00
19.1674,110,21341.11,6829.60,Touchpad UP,0.00,0.00,0.00
19.1736,115,18477.82,10324.06,Touchpad UP,0.00,0.00,0.00
19.1816,122,15293.50,11814.89,Touchpad UP,0.00,0.00,0.00
19.1884,126,18503.63,13821.52,Touchpad UP,0.00,0.00,0.00
19.1946,128,20639.36,15866.87,Touchpad UP,0.00,0.00,0.00
19.2255,447,14482.45,15451.54,Touchpad UP,0.00,0.00,0.00
19.2297,79,18804.27,16457.36,Touchpad UP,0.00,0.00,0.00
19.2858,235,4182.70,7628.84,Touchpad UP,0.00,0.00,0.00
19.3260,490,12217.17,9005.34,Touchpad UP,0.00,0.00,0.00
19.4321,1088,10247.26,3480.84,Touchpad UP,0.00,0.00,0.00
19.4474,122,7989.15,4833.34,Touchpad UP,0.00,0.00,0.00
19.4588,80,7032.11,5492.97,Touchpad UP,0.00,0.00,0.00
19.4787,136,6822.94,5891.96,Touchpad UP,0.00,0.00,0.00
19.4904,78,6697.42,6133.60,Touchpad UP,0.00,0.00,0.00
19.5100,97,4937.71,5774.83,Touchpad UP,0.00,0.00,0.00
19.5193,48,5183.35,5597.39,Touchpad UP,0.00,0.00,0.00
19.5404,84,3966.02,5107.98,Touchpad UP,0.00,0.00,0.00
19.5525,44,3649.38,4670.40,Touchpad UP,0.00,0.00,0.00
19.5722,57,2887.91,4135.65,Touchpad UP,0.00,0.00,0.00
19.5821,28,2849.25,3749.73,Touchpad UP,0.00,0.00,0.00
19.6031,46,2184.09,3280.04,Touchpad UP,0.00,0.00,0.00
19.6191,26,1629.66,2784.93,Touchpad UP,0.00,0.00,0.00
19.6332,22,1560.91,2417.72,Touchpad UP,0.00,0.00,0.00
19.6498,18,1084.13,2017.64,Touchpad UP,0.00,0.00,0.00
19.6620,10,817.36,1657.56,Touchpad UP,0.00,0.00,0.00
19.6823,11,541.74,1322.81,Touchpad UP,0.00,0.00,0.00
19.6924,4,395.48,1044.61,Touchpad UP,0.00,0.00,0.00
19.7128,4,196.78,790.26,Touchpad UP,0.00,0.00,0.00
19.7283,2,128.56,591.75,Touchpad UP,0.00,0.00,0.00
20.0071,-92,329.95,98.99,Touchpad DOWN,0.00,0.00,0.00
20.0141,-28,4027.87,1277.65,Touchpad DOWN,0.00,0.00,0.00
20.0214,-31,4246.77,2168.39,Touchpad DOWN,0.00,0.00,0.00
20.0291,-32,4151.23,2763.24,Touchpad DOWN,0.00,0.00,0.00
20.0352,-30,4921.54,3410.73,Touchpad DOWN,0.00,0.00,0.00
20.0416,-28,4386.69,3703.52,Touchpad DOWN,0.00,0.00,0.00
20.0492,-27,3543.59,3655.54,Touchpad DOWN,0.00,0.00,0.00
20.0550,-24,4169.98,3809.87,Touchpad DOWN,0.00,0.00,0.00
20.0631,-24,2944.84,3550.36,Touchpad DOWN,0.00,0.00,0.00
20.0703,-23,3179.91,3439.23,Touchpad DOWN,0.00,0.00,0.00
20.0758,-21,3876.78,3570.49,Touchpad DOWN,0.00,0.00,0.00
20.0877,-22,1835.18,3049.90,Touchpad DOWN,0.00,0.00,0.00
20.0893,-19,12547.91,5899.30,Touchpad DOWN,0.00,0.00,0.00
20.0975,-19,2295.87,4818.27,Touchpad DOWN,0.00,0.00,0.00
20.1039,-18,2841.46,4225.23,Touchpad DOWN,0.00,0.00,0.00
20.1112,-16,2173.64,3609.75,Touchpad DOWN,0.00,0.00,0.00
20.1184,-13,1814.69,3071.23,Touchpad DOWN,0.00,0.00,0.00
20.1250,-9,1357.09,2556.99,Touchpad DOWN,0.00,0.00,0.00
20.2281,-19,184.29,308.13,Touchpad DOWN,0.00,0.00,0.00
20.5208,-8,27.34,8.20,Touchpad DOWN,0.00,0.00,0.00
